novel_review_id,raw_language_scope,title,description,proposed_tag_count,proposed_tags
nrv_39055a47b98042a1308ab40e,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",凤鸣天下：冷情王妃太妖娆,"她是顶级杀手，一朝穿越，成为丞相府的九小姐，从此以后，斗恶仆、闹王府、闯皇宫，不亦乐乎！
可是半路杀出一个王爷，天天求撩，天天求撩。
看在王爷的颜值上，她只能勉为其难的撩一撩了……",1,ct-v1-time-travel|time-travel|穿越|穿越
nrv_39261d3e35a2a12d873c67fe,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""3\""]"",[""string"",""英语""]]",Mafia's Bride,"

""You are not useful to me Aurora. Your days of being useful are over and I can do anything I want with you."" 

Aurora held onto the tip of her dress tightly as her hands trembled in fear.

""I could kill you, I could torture you, to spice things up, I could get rid of your child."" He added and moved closer to her. He placed his hand under her chin and lifted her head. 

""I swear to make you feel twice the pain your husband caused me."" 


*********
Of course, it's every girl's dream to get married to the love of her life and live happily ever after.  That was Aurora Xanders' dream, to get married to her dream man, William. 

On the day which was supposed to be her best day ever turned out to be her worst. She watched her parents get killed and also her dream man, and then she was taken by a ruthless Mafia, Thane Casel, for the crimes of William.

All Aurora could dream of was how to survive and escape the worth of the ruthless Mafia, Thane. 
Just as when her dreams were about to come true, she gets stuck in between making a decision that would change her life for better or worse forever....
",2,ct-v1-tragic-ending|tragic-ending|悲剧结局|be ;; ct-v1-happy-ending|happy-ending|圆满结局|He
nrv_39906c5901ca97b6808957c4,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",O Segredo da Esposa que o Alfa deu como morta,"Após ser rejeitada pelo Alfa Supremo, e CEO, Sebastian Adalwolf, Samantha sofreu um acidente brutal e a alcatéia a declarou morta.
​Anos depois, ela ressurge como Artemis Thorne. Uma magnata focada em estraçalhar o império de Sebastian e fazê-lo rastejar.
​Ele não a reconhece, mas seu lobo fica obcecado pela nova rival. 
O que Artemis ignora é que o contrato de casamento esconde um vínculo místico que a vingança não apaga.
​Artemis busca a ruína dele. Sebastian quer uma segunda chance.
​Quem vencerá esse jogo?
",1,ct-v1-wealthy-ceo|wealthy-ceo|豪门总裁|CEO
nrv_3a073042ef17407be3a1ab33,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""6\""]"",[""string"",""法语""]]",La mariée éconduite épouse le Capo impitoyable,"J'étais à trois jours d'épouser le bras droit du clan Fazi quand j'ai déverrouillé son téléphone prépayé.

L'écran brillait d'une lueur toxique dans l'obscurité, juste à côté de mon fiancé endormi.

Un message d'un contact enregistré sous le nom de « Petite Peste » disait : « Ce n'est qu'une statue, Dante. Reviens au lit. »

En pièce jointe, une photo d'une femme allongée dans les draps de son bureau privé, portant sa chemise.

Mon cœur ne s'est pas brisé ; il a simplement cessé de battre.

Pendant huit ans, j'ai cru que Dante était le héros qui m'avait sortie d'un opéra en flammes. Pour lui, j'ai joué le rôle de la parfaite et loyale Princesse de la Mafia.

Mais les héros n'offrent pas de diamants roses rarissimes à leurs maîtresses tout en donnant des répliques en oxyde de zirconium à leurs fiancées.

Il ne s'est pas contenté de me tromper. Il m'a humiliée.

Il a défendu sa maîtresse en public face à ses propres hommes. Il m'a même abandonnée sur le bord de la route le jour de mon anniversaire parce qu'elle avait simulé une urgence de grossesse.

Il me croyait faible. Il pensait que j'accepterais la fausse bague et le manque de respect parce que je n'étais qu'un pion politique.

Il avait tort.

Je n'ai pas pleuré. Les larmes sont pour les femmes qui ont le choix. Moi, j'avais une stratégie.

Je suis allée dans la salle de bain et j'ai composé un numéro que je n'avais pas osé appeler depuis dix ans.

« Parle », a grondé une voix rocailleuse à l'autre bout du fil.

Lorenzo Moretti. Le Capo du clan rival. L'homme que mon père appelait le Diable.

« Le mariage est annulé », ai-je murmuré en fixant mon reflet.

« Je veux une alliance avec toi, Enzo. Et je veux que le clan Fazi soit réduit en cendres. »",1,ct-v1-mafia|mafia|黑帮|Mafia
nrv_3a10a0dd26905080c4130b02,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""3\""]"",[""string"",""英语""]]",My Handsome Teacher ,"Shasmina a young highschool girl is entangled in a love relationship with her school teacher.

Her School principal is her to be mother in law.

It's obvious that she won't let them be together but Archey and Shasmina are ready to fight the world of rejection just to be together.

But there is more to the story other than love.

After many attempts of trying to get Mr Archey to no avail, her own bestfriend decides to betray her and start an enemity between them.

Even the parents that Shasmina called her own were not her real parents, but rather the killers of her parents.

They were with her for a special purpose which world come out to open at a certain time and then get rid of Shasmina.

Part of their plan, is to forcefully marry her off to someone that is not Archey.

Will she make it out of this?

What about Archey?

Stay tuned

",1,ct-v1-tragic-ending|tragic-ending|悲剧结局|be
nrv_3a20c905f26ddc55eb79e810,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",女相,本作品已经烂尾，请搜索嫡女国师观看，谢谢,1,ct-v1-legitimate-daughter|legitimate-daughter|嫡女|嫡女
nrv_3a45f1411931510817bb8971,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""3\""]"",[""string"",""英语""]]",Moonlit Reawakening ,"In a world where the supernatural and the human realms collide, Claud's life as a mountain werewolf was brutally cut short during a fierce battle against forest werewolves, only to be resurrected a century later by two unsuspecting humans, Stacie and Elijah. As Claud awakens from death, he embarks on a perilous journey to uncover the fate of his family and former pack, all while grappling with the profound changes that have reshaped the world he once knew.
Reunited with his mother, Claud learns of the forest werewolves' relentless quest for dominance, a quest fueled by ruthless tactics and a determination to annihilate the mountain werewolves once and for all. ",3,ct-v1-supernatural|supernatural|灵异|supernatural ;; ct-v1-family|family|家庭|family ;; ct-v1-happy-ending|happy-ending|圆满结局|he
nrv_3b47c3e7f22839e84faabcf9,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""6\""]"",[""string"",""法语""]]","Une Nuit, Deux Visages","Il était 3h07 du matin lorsque je me suis réveillée, après ce qui semblait être une soirée raclette tout à fait normale entre colocataires.

Le silence étrange de l'appartement m'a tout de suite frappée, remplacé par une odeur douceâtre et métallique.

Puis, je les ai vues : mes cinq colocataires gisaient sans vie dans le salon, mortes.

Calmement, j'ai appelé la police, me croyant la seule survivante d'une tragédie inexplicable.

Mais rapidement, les policiers m'ont désignée comme la suspecte numéro un.

Les portes et fenêtres étaient verrouillées de l'intérieur, aucune effraction.

Le comble de l'horreur ? Un enregistrement sur le téléphone d'une victime, où j'entends leurs cris de terreur, appelant mon nom avec désespoir juste avant leur mort.

Elles avaient peur de moi.

Malgré mes souvenirs d'une nuit de sommeil paisible, une colère froide monte en moi quand je découvre les messages de mes colocataires : des mois de harcèlement, de mépris et de moqueries cachées dans un groupe dont j'ignorais l'existence, culminant avec un message d'Ella, la veille du drame, se moquant de moi et planifiant de s'amuser ""une fois que j'irai me coucher"".

Le médecin légiste révèle alors une vérité glaçante : Darlene, l'une d'entre elles, était morte des heures avant les autres, tenant un mot troublant : ""Elle n'est pas elle"".

Mon carnet de croquis révèle une note manuscrite, datée de la veille du meurtre : ""Ce n'est pas une fin, c'est une libération.""

Et un mystérieux message sur mon portable m'interroge : ""Elle n'est pas elle. As-tu oublié ce qui s'est passé après cette dépression hivernale ?""

Les dossiers médicaux confirment que j'ai été hospitalisée des mois en clinique psychiatrique pour des ""épisodes dissociatifs"", et une séance enregistrée me montre une voix froide, la mienne, déclarant vouloir le silence en ""les faisant taire"".

La preuve ultime vient d' une caméra de surveillance, me filmant en pyjama, mon sweat à capuche imprégné de poison ayant été retrouvé dans une poubelle, en train de regarder les corps à travers le judas de ma porte, avec un sourire terrifiant et inconnu sur le visage.

Qui est cette ""autre"" qui vit en moi ?",1,ct-v1-horror|horror|恐怖|horreur
nrv_3b69b74370dda60b88973ca0,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",Mamãe e Seu Admirador Misterioso,"Eliana caiu na armadilha de sua melhor amiga e acabou dormindo com um estranho. Cinco anos depois de ter dado à luz os gêmeos, ela voltou e conseguiu um emprego no Grupo Moran, onde conheceu Maurice, o CEO.
Maurice era um empresário notável, no entanto, ele vivia uma vida dupla. Além de ser Maurice, ele também desempenhou o papel de Preston.
O destino uniu os dois novamente e os envolveu em uma emocionante história de amor. Tudo ficou mais complicado quando Eliana encontrou Preston mais uma vez, o homem com quem ela havia dormido anos atrás. Agora que dois homens estavam atrás dela, como ela escolheria?
Quando Eliana descobriria o segredo da identidade de Maurice? Quando Maurice saberia que já tinha dois filhos? Como Eliana enfrentaria esse homem quando um dia toda a verdade viesse à tona? Venha descobrir.",1,ct-v1-wealthy-ceo|wealthy-ceo|豪门总裁|CEO
nrv_3bb4fa2063a23c2102c7f3c8,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""3\""]"",[""string"",""英语""]]",Rekindling Joel's Heart ,"""Cecile..."" The words felt heavy, and they added to the intensity of the atmosphere around them.

""Joel...?"" Cecile's voice wavered as she stared at him, eyes brimming with unshed tears. How could she not have known? How could she have hoped for something more between them... more than friendship? How could she?

""I don't feel the same for you..."" His words sliced through the air, like fiery knives piercing her already wounded heart.

""You...?"" Cecile's breath hitched, and the tears she'd been holding back began to fall in large drops, blurring her vision.

""I'm sorry..."" His words were thick with regret as he turned his gaze away from her, looking out at the vast sea before them, unable to face her pain.

""My heart only beats for her... for Jemmy..."" Cecile's world came crashing down, the confession cutting deeper than the loss of her own sister ever had.

""I hate you!"" She stood up abruptly, her anger and hurt driving her to run off, leaving Joel behind in the thickening silence.

Joel stood there, paralyzed, unable to follow her, the ghosts of the past haunting every inch of his being. Guilt overwhelmed him-he had never meant to hurt her, never meant to make her cry.


---

Joel Maverick has always been haunted by the loss of his first love and the trauma of his past. Even when Cecile Grayson, a lady who loved and cared for him deeply, came into his life, he couldn't accept her love. Instead, he pushed her away, hurting her in the process.

Now, the question arises: Can Joel let go of the past? Can he heal and open his heart to someone else? Or will the memories of Jemmy and the weight of his troubled past keep him locked in an endless cycle of heartbreak and distrust?

Read this book to find out.

"" Rekindling Joel's Heart "" by Queenebunoluwa15


",3,ct-v1-first-love|first-love|初恋|first love ;; ct-v1-regret|regret|追悔|regret ;; ct-v1-happy-ending|happy-ending|圆满结局|he
nrv_3e4d66c4424e76032aa448ff,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",重生之一品郡王妃,"前世，她是性情纯善的千金大小姐。
一朝嫁入深宅大院，辅佐夫君上位，成为一人之下万人之上的朝中近臣，她却在刚刚产子之后，便亲眼目睹了最爱的夫君和自己的庶妹，恩爱无双，缠绵悱恻。
直到自己被陷害枉死、儿子被夫君亲手摔死，她才幡然醒悟，明白了后母、庶妹和夫君给的“宠爱”背后的真相。
一场背叛，一朝重生，她回到豆蔻年华，心藏智谋，胸怀才略。
沉着冷静，化解危机于无形，保护母亲和兄长；
奇谋巧计，敌人让她痛三分，她以十分痛还之！
她翻云覆雨中，将自己的命运掌握在自己的手上！
他是风华绝代的郡王，权势倾天下，财富可敌国，运筹帷幄，天下尽在掌握之中，却独为她一人倾心，携她之手，共赏江山如画。",1,ct-v1-betrayal|betrayal|背叛|背叛
nrv_3e811dbb6410e7e8d60099d3,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",樓鬼,"我是個恐怖小說作家。
前不久新作發佈讓我狠賺了一筆。
不過這個故事我還沒有寫結局。
坦白說，恐怖故事的結尾真的很難寫。
我的新作就是——樓鬼。
深夜來訪的記者小張湊過來問我。
「徐老師，你相信世界上有樓鬼存在嗎？」
我喝了杯啤酒，然後陷入了沉默。
「信。」",1,ct-v1-horror|horror|恐怖|恐怖
