mapping_key,parent_mapping_key,raw_language_scope,scope_label,exact_raw_token,book_frequency,A_decision,A_target,A_confidence,B_decision,B_target,B_confidence,C_decision,C_target,C_confidence,D_decision,D_target,D_confidence,decision_vote_pattern,target_vote_pattern,consensus_tier,final_verdict,final_target,final_target_canonical_id,final_confidence,evidence_basis,minority_reason,owner_review_required
4c0b5ae77bef1cf45bfba46f0e2aeb44bae5494e15ea6ed20a41b740a05b56c0,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",TL,男频,7,NEW_CANONICAL,NEW:male-audience,0.8,NEW_CANONICAL,NEW:male-audience,0.98,NEW_CANONICAL,NEW:male-audience,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.96,3NEW_CANONICAL+1IGNORE_NON_CONTENT,NEW:male-audience×3; IGNORE_NON_CONTENT×1,TIER_2_GOOD,ACCEPT_NEW_CANONICAL,NEW:male-audience,,0.92,A/B/C提出同一概念；119只有female-audience无对称男性向入口，8217本可进女性向而1684本男频书无入口，结构性不对称,D: IGNORE（主张女频男频同进同退；若Owner不扩audience则两者一并IGNORE）,false
0fd29ce7e4787ca4b3217b91b111c097a60fd7693d74c2c9898be59c9bf6a13e,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",TR,Billionaires,6,MAP_EXISTING,wealthy-ceo,0.93,MAP_EXISTING,wealthy-ceo,0.89,MAP_EXISTING,wealthy-ceo,0.9,MAP_EXISTING,wealthy-ceo,0.93,4MAP_EXISTING,wealthy-ceo×4,TIER_1_STRONG,ACCEPT_MAP,wealthy-ceo,ct-v1-wealthy-ceo,0.91,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
21c723dd8e92cceb681a55d0d4bc8f3130f834b901184bbd17cf318b3f71be60,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",TR,Fantasy,3,HUMAN_REVIEW,HUMAN_REVIEW,0.6,MAP_EXISTING,modern-romance,0.76,MAP_EXISTING,fantasy,0.8,HUMAN_REVIEW,HUMAN_REVIEW,0.5,2HUMAN_REVIEW+2MAP_EXISTING,HUMAN_REVIEW×2; modern-romance×1; fantasy×1,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.5,3本书证为重生复仇/亡魂视角言情，非奇幻类型,B: modern-romance；C: fantasy——二者书证支持都不足,false
380f023c540ec6bbaeb2cf9b7ced024adba7fe1459fbdfc4dc72134f36a962cc,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",TR,Horror,4,HUMAN_REVIEW,HUMAN_REVIEW,0.45,HUMAN_REVIEW,HUMAN_REVIEW,0.35,NEW_CANONICAL,NEW:horror,0.88,HUMAN_REVIEW,HUMAN_REVIEW,0.47,3HUMAN_REVIEW+1NEW_CANONICAL,HUMAN_REVIEW×3; NEW:horror×1,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.45,4/4书证为肾脏复仇/丧子复仇等暗黑言情，零恐怖机制,C: NEW horror（字面，被书证反证）,false
2eca1cbcc3eb65b9513f1a73c54d40ea97c5d0f7687c2baaebd03deea9b17db0,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",TR,Mafia,4,MAP_EXISTING,mafia,0.93,MAP_EXISTING,mafia,0.76,MAP_EXISTING,mafia,0.9,MAP_EXISTING,mafia,0.84,4MAP_EXISTING,mafia×4,TIER_2_GOOD,ACCEPT_MAP,mafia,ct-v1-mafia,0.85,四家同decision同target；但书证存在部分反证：4本中仅1-2本可确认黑帮主线，其余为复仇言情,,false
1514708b5b4d8ebda9dcb0e170bc2b3d5ad4667125e1c7455df875836640e7aa,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",TR,Modern,109,MAP_EXISTING,modern-romance,0.9,MAP_EXISTING,modern-romance,0.95,MAP_EXISTING,contemporary-setting,0.85,MAP_EXISTING,modern-romance,0.9,4MAP_EXISTING,modern-romance×3; contemporary-setting×1,TIER_3_TARGET_CONFLICT,ACCEPT_MAP,modern-romance,ct-v1-modern-romance,0.88,女频共现~100%，书证全为现代豪门婚恋/复仇言情；modern-romance为检索等价入口,C: contemporary-setting（setting facet字面映射，不错但检索价值低）,false
faa64f091371c72dd139a74e13f52e45b4553e092152b3cb269238c8490eb603,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",TR,Romance,70,MAP_EXISTING,romance,0.9,MAP_EXISTING,romance,0.95,MAP_EXISTING,romance,0.95,MAP_EXISTING,romance,0.95,4MAP_EXISTING,romance×4,TIER_1_STRONG,ACCEPT_MAP,romance,ct-v1-romance,0.94,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
01f469d933e43dfd0d0c103541cd32bd0ad589f43a8c3d30aa5da77efec6fb15,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",TR,Sci-fi,1,HUMAN_REVIEW,HUMAN_REVIEW,0.55,HUMAN_REVIEW,HUMAN_REVIEW,0.25,MAP_EXISTING,science-fiction,0.88,HUMAN_REVIEW,HUMAN_REVIEW,0.45,3HUMAN_REVIEW+1MAP_EXISTING,HUMAN_REVIEW×3; science-fiction×1,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.45,f=1，书证为庄园言情无科幻机制,C: science-fiction（字面）,false
0e02cb40103161ebedcadc7e094019abd2f2158c8f8dff92e62d48cad4256734,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",TR,Short stories,2,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.85,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.98,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.9,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.92,4IGNORE_NON_CONTENT,IGNORE_NON_CONTENT×4,TIER_1_STRONG,ACCEPT_IGNORE,,,0.91,4/4一致：格式/兜底/目录型token，无独立内容检索语义（Others/短篇/图书家族）,,false
2b3cf8eb1f9ee9585e00dbbaa5c6e4bab55c68fd37617e22ea9cde59c7233a85,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",TR,Werewolf,3,MAP_EXISTING,werewolf,0.93,MAP_EXISTING,werewolf,0.96,MAP_EXISTING,werewolf,0.9,MAP_EXISTING,werewolf,0.95,4MAP_EXISTING,werewolf×4,TIER_1_STRONG,ACCEPT_MAP,werewolf,ct-v1-werewolf,0.94,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
080fb1bc4f89288b8ac403bf866935510ed2ab7ff332cae29f81fee18b983c90,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",TR,young adult,6,MAP_EXISTING,young-adult,0.8,MAP_EXISTING,young-adult,0.95,MAP_EXISTING,young-adult,0.85,MAP_EXISTING,young-adult,0.78,4MAP_EXISTING,young-adult×4,TIER_1_STRONG,ACCEPT_MAP,young-adult,ct-v1-young-adult,0.84,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
0be702a06e30a7b6a01ba8c0610909d802d6a197ad4192b02fd9173c478dc250,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",TR,女频,206,MAP_EXISTING,female-audience,0.93,MAP_EXISTING,female-audience,0.99,MAP_EXISTING,female-audience,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.96,3MAP_EXISTING+1IGNORE_NON_CONTENT,female-audience×3; IGNORE_NON_CONTENT×1,TIER_2_GOOD,ACCEPT_MAP,female-audience,ct-v1-female-audience,0.95,A/B/C一致映射；audience已是119正式facet（ct-v1-female-audience存在），书证全为女性向,D: IGNORE（视为运营二分旗——但artifact已建audience facet，忽略反而丢失已建模维度）,false
ca86c3a8019ca7e2abaca58a73d9c3b49a0d37aedd5106b8107a28f9a79281ad,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",TR,男频,2,NEW_CANONICAL,NEW:male-audience,0.8,NEW_CANONICAL,NEW:male-audience,0.98,NEW_CANONICAL,NEW:male-audience,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.96,3NEW_CANONICAL+1IGNORE_NON_CONTENT,NEW:male-audience×3; IGNORE_NON_CONTENT×1,TIER_2_GOOD,ACCEPT_NEW_CANONICAL,NEW:male-audience,,0.92,A/B/C提出同一概念；119只有female-audience无对称男性向入口，8217本可进女性向而1684本男频书无入口，结构性不对称,D: IGNORE（主张女频男频同进同退；若Owner不扩audience则两者一并IGNORE）,false
9127a0eca5f2577d4b7b2eb5c24065227d5f066b8f5127a929c8ff878c0d442e,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",VI,Billionaires,5,MAP_EXISTING,wealthy-ceo,0.9,MAP_EXISTING,wealthy-ceo,0.86,MAP_EXISTING,wealthy-ceo,0.9,MAP_EXISTING,wealthy-ceo,0.93,4MAP_EXISTING,wealthy-ceo×4,TIER_1_STRONG,ACCEPT_MAP,wealthy-ceo,ct-v1-wealthy-ceo,0.9,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
768d63dc4bc2afc5472bf2a34619589948e7d8160336d3df208bfe46c0131f41,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",VI,Fantasy,2,HUMAN_REVIEW,HUMAN_REVIEW,0.58,MAP_EXISTING,modern-romance,0.76,HUMAN_REVIEW,HUMAN_REVIEW,0.5,HUMAN_REVIEW,HUMAN_REVIEW,0.5,3HUMAN_REVIEW+1MAP_EXISTING,HUMAN_REVIEW×3; modern-romance×1,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.5,f=2：换身复仇+黑帮女王，无奇幻机制亦不稳定,B: modern-romance 0.76,false
c793f18fe3b146853896b0974699699c5943f76c4798ced1b2999140c7106ef2,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",VI,History,7,MAP_EXISTING,historical-romance,0.88,MAP_EXISTING,historical-romance,0.93,MAP_EXISTING,historical-romance,0.85,MAP_EXISTING,historical-romance,0.84,4MAP_EXISTING,historical-romance×4,TIER_1_STRONG,ACCEPT_MAP,historical-romance,ct-v1-historical-romance,0.88,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
4f238a79665df99643913452c6de71564f2a3ed29756e28f77af8ee6d66f5d65,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",VI,Horror,3,HUMAN_REVIEW,HUMAN_REVIEW,0.48,NEW_CANONICAL,NEW:horror,0.74,NEW_CANONICAL,NEW:horror,0.88,HUMAN_REVIEW,HUMAN_REVIEW,0.47,2HUMAN_REVIEW+2NEW_CANONICAL,HUMAN_REVIEW×2; NEW:horror×2,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.5,3本为亡魂复仇言情，恐惧体验非核心卖点,B/C: NEW horror,false
c764e618afb161cf902ab924f10f0e8829d9dd602152be34e32af3519f3ac4c3,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",VI,Mafia,2,MAP_EXISTING,mafia,0.92,MAP_EXISTING,mafia,0.88,MAP_EXISTING,mafia,0.9,MAP_EXISTING,mafia,0.84,4MAP_EXISTING,mafia×4,TIER_1_STRONG,ACCEPT_MAP,mafia,ct-v1-mafia,0.89,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
7ffb8fbe97f7c9fdecf176c055c96722423869b38fff3e8fa474e7e38d529a1b,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",VI,Modern,98,MAP_EXISTING,modern-romance,0.9,MAP_EXISTING,modern-romance,0.95,MAP_EXISTING,contemporary-setting,0.85,MAP_EXISTING,modern-romance,0.9,4MAP_EXISTING,modern-romance×3; contemporary-setting×1,TIER_3_TARGET_CONFLICT,ACCEPT_MAP,modern-romance,ct-v1-modern-romance,0.88,女频共现~100%，书证全为现代豪门婚恋/复仇言情；modern-romance为检索等价入口,C: contemporary-setting（setting facet字面映射，不错但检索价值低）,false
148cafe7750f5e7b4f9d3045781e570eb2ba5bbd9abfd69c450978722b945758,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",VI,Romance,26,MAP_EXISTING,romance,0.9,MAP_EXISTING,romance,0.95,MAP_EXISTING,romance,0.95,MAP_EXISTING,romance,0.95,4MAP_EXISTING,romance×4,TIER_1_STRONG,ACCEPT_MAP,romance,ct-v1-romance,0.94,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
84209e6bbd49b1addccb89539647512e67ff1c61434ad9874130bf60fcfa5a62,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",VI,Werewolf,3,MAP_EXISTING,werewolf,0.95,MAP_EXISTING,werewolf,0.92,MAP_EXISTING,werewolf,0.9,MAP_EXISTING,werewolf,0.95,4MAP_EXISTING,werewolf×4,TIER_1_STRONG,ACCEPT_MAP,werewolf,ct-v1-werewolf,0.93,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
ac1bad0482151fd2bdff8d267965037c3baf63c50be8c8b817daaee58f897ab4,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",VI,Xuanhuan,4,HUMAN_REVIEW,HUMAN_REVIEW,0.42,HUMAN_REVIEW,HUMAN_REVIEW,0.58,MAP_EXISTING,eastern-fantasy,0.7,HUMAN_REVIEW,HUMAN_REVIEW,0.42,3HUMAN_REVIEW+1MAP_EXISTING,HUMAN_REVIEW×3; eastern-fantasy×1,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.45,罗马化「玄幻」在非中文scope系统性失真：本scope书证为CEO言情/芭蕾重生/县令穿越混装，与玄幻无关；同字符串结论不得跨scope复制,B: 按书证给modern-romance类目标；C: eastern-fantasy（字面）,false
dd75fda1d9a363941d043124b92bf503fcda00d042801cb6883c589880f6f9b5,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",VI,young adult,2,MAP_EXISTING,young-adult,0.8,MAP_EXISTING,young-adult,0.91,MAP_EXISTING,young-adult,0.85,MAP_EXISTING,young-adult,0.78,4MAP_EXISTING,young-adult×4,TIER_1_STRONG,ACCEPT_MAP,young-adult,ct-v1-young-adult,0.83,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
f2bf7dd6b21b797c27bc88186936bc39857dbe18138f8d4b2690f3e14f920d0b,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",VI,古言,2,MAP_EXISTING,historical-romance,0.7,MAP_EXISTING,historical-romance,0.82,MAP_EXISTING,historical-romance,0.9,HUMAN_REVIEW,HUMAN_REVIEW,0.52,3MAP_EXISTING+1HUMAN_REVIEW,historical-romance×3; HUMAN_REVIEW×1,TIER_2_GOOD,ACCEPT_MAP,historical-romance,ct-v1-historical-romance,0.68,3/4一致；2本书证为宅斗/贵女复仇向,D: HUMAN_REVIEW(0.52),false
d1b0d447795d70fefb3dbc64d786a4665f26d926df4e78eac1069a13fbdf009d,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",VI,女频,304,MAP_EXISTING,female-audience,0.93,MAP_EXISTING,female-audience,0.99,MAP_EXISTING,female-audience,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.96,3MAP_EXISTING+1IGNORE_NON_CONTENT,female-audience×3; IGNORE_NON_CONTENT×1,TIER_2_GOOD,ACCEPT_MAP,female-audience,ct-v1-female-audience,0.95,A/B/C一致映射；audience已是119正式facet（ct-v1-female-audience存在），书证全为女性向,D: IGNORE（视为运营二分旗——但artifact已建audience facet，忽略反而丢失已建模维度）,false
1bf4dcbe8edbe61dcfe34bb55801a717b3b4d12caf232c6a5d646c1559170768,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",VI,现言,155,MAP_EXISTING,modern-romance,0.9,MAP_EXISTING,modern-romance,0.95,MAP_EXISTING,modern-romance,0.9,MAP_EXISTING,modern-romance,0.95,4MAP_EXISTING,modern-romance×4,TIER_1_STRONG,ACCEPT_MAP,modern-romance,ct-v1-modern-romance,0.93,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
59131cc15b4596a09b6ad93f928093e1eb099d6ff22bb1593cc6334684af8c37,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",VI,男频,5,NEW_CANONICAL,NEW:male-audience,0.8,NEW_CANONICAL,NEW:male-audience,0.98,NEW_CANONICAL,NEW:male-audience,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.96,3NEW_CANONICAL+1IGNORE_NON_CONTENT,NEW:male-audience×3; IGNORE_NON_CONTENT×1,TIER_2_GOOD,ACCEPT_NEW_CANONICAL,NEW:male-audience,,0.92,A/B/C提出同一概念；119只有female-audience无对称男性向入口，8217本可进女性向而1684本男频书无入口，结构性不对称,D: IGNORE（主张女频男频同进同退；若Owner不扩audience则两者一并IGNORE）,false
dfcbd3ef30629614e28b30afb75198c83393e3ab7dd49caa18e65f3dfdf822f0,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",zh-Hans,仙侠情缘,2,NEW_CANONICAL,NEW:xianxia,0.78,MAP_EXISTING,eastern-fantasy,0.97,MAP_EXISTING,eastern-fantasy,0.8,NEW_CANONICAL,NEW:xianxia-wuxia,0.86,2NEW_CANONICAL+2MAP_EXISTING,eastern-fantasy×2; NEW:xianxia×1; NEW:xianxia-wuxia×1,TIER_4_SPLIT,OWNER_REVIEW,(NEW:xianxia vs eastern-fantasy),,0.65,2:2硬分裂：A/D新建xianxia(-wuxia)，B/C映射eastern-fantasy；书证真实且稳定（仙泣/云中谁寄桃花来——仙恋）。渠道在同一scope将玄幻奇幻与仙侠武侠并列设桶，槽位互斥性支持二者不等价；但eastern-fantasy吞并亦不会让用户觉得搜错——taxonomy粒度属产品决策,B对武侠仙侠(f=1)另给kung-fu,true
4a83e8013f8d259212b301e311303823fcdf1e30df6e87f2f29135faa4ef360e,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",zh-Hans,仙侠武侠,29,NEW_CANONICAL,NEW:xianxia,0.82,MAP_EXISTING,eastern-fantasy,0.97,MAP_EXISTING,eastern-fantasy,0.8,NEW_CANONICAL,NEW:xianxia-wuxia,0.92,2NEW_CANONICAL+2MAP_EXISTING,eastern-fantasy×2; NEW:xianxia×1; NEW:xianxia-wuxia×1,TIER_4_SPLIT,OWNER_REVIEW,(NEW:xianxia vs eastern-fantasy),,0.65,2:2硬分裂：A/D新建xianxia(-wuxia)，B/C映射eastern-fantasy；书证真实且稳定（仙侠六界/不灭剑尊/圣域荒原——纯修仙）。渠道在同一scope将玄幻奇幻与仙侠武侠并列设桶，槽位互斥性支持二者不等价；但eastern-fantasy吞并亦不会让用户觉得搜错——taxonomy粒度属产品决策,B对武侠仙侠(f=1)另给kung-fu,true
acdb9b9d90257cc7c79aa507df834974ff179f10709f7d58ee74ee85410a1cee,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",zh-Hans,军事战争,2,MAP_EXISTING,military,0.85,MAP_EXISTING,military,0.99,MAP_EXISTING,military,0.85,MAP_EXISTING,military,0.9,4MAP_EXISTING,military×4,TIER_1_STRONG,ACCEPT_MAP,military,ct-v1-military,0.9,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
93e1849847061a81dd606dd870fd8b5df90dc60a93fb0bebc71bc8494b839982,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",zh-Hans,动漫世界,1,HUMAN_REVIEW,HUMAN_REVIEW,0.5,HUMAN_REVIEW,HUMAN_REVIEW,0.31,DROP_LOW_VALUE,DROP_LOW_VALUE,0.6,HUMAN_REVIEW,HUMAN_REVIEW,0.55,3HUMAN_REVIEW+1DROP_LOW_VALUE,HUMAN_REVIEW×3; DROP_LOW_VALUE×1,TIER_5_SOURCE_DIRTY,ACCEPT_DROP,,,0.65,f=1且唯一书证《仙界聊天群》已被同scope玄幻奇幻桶收录，独立语义不明——按低价值关闭,A/B/D: HUMAN_REVIEW；C: DROP——采C（重复覆盖+单本）,false
5314c175ad25c7c0d666799497daca706e4bbf49668450dc09d8476dcff14853,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",zh-Hans,动漫同人,3,NEW_CANONICAL,NEW:fanfiction-doujin,0.72,NEW_CANONICAL,NEW:fanfiction,0.96,NEW_CANONICAL,NEW:fan-fiction,0.7,NEW_CANONICAL,NEW:fanfiction,0.8,4NEW_CANONICAL,NEW:fanfiction×2; NEW:fanfiction-doujin×1; NEW:fan-fiction×1,TIER_3_TARGET_CONFLICT,OWNER_REVIEW,NEW:fanfiction(待定),,0.6,4/4提出同人概念且3/3书证（漫威/宝可梦/动漫穿越）支持；但硬书证仅3本，A自标needs_human_review；概念是否进v1需Owner定夺,A: fanfiction-doujin证据偏薄提醒,true
796ddc29ddc65efd3d11bc6ea65365734e32cfd00dc9f774399bf12a3e55d244,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",zh-Hans,历史军事,13,MIXED:MAP_EXISTING+NEW_CANONICAL,NEW:alternate-history+military,0.75,NEW_CANONICAL,NEW:historical-fiction,0.93,MAP_EXISTING,military,0.72,NEW_CANONICAL,NEW:alt-history,0.84,2NEW_CANONICAL+1MIXED+1MAP_EXISTING,NEW:alternate-history+military×1; NEW:historical-fiction×1; military×1; NEW:alt-history×1,TIER_3_TARGET_CONFLICT,ACCEPT_NEW_CANONICAL,NEW:historical-fiction,,0.78,8/9书证为穿越历史争霸（大秦暴君/三国签到/水浒/大隋），仅1本抗日贴近military——并入historical-fiction与历史架空同概念；C的military会把三国签到误入现代军旅页,C: military 0.72；A: 1:N alt-history+military（military edge仅1/9书支持，未采纳）,false
ce9d3adc8e1f5c26f65c205138d96c27e96925ae79f2f42878511f8cef6971c6,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",zh-Hans,历史架空,18,NEW_CANONICAL,NEW:alternate-history,0.82,NEW_CANONICAL,NEW:historical-fiction,0.93,NEW_CANONICAL,NEW:historical-fiction,0.7,NEW_CANONICAL,NEW:alt-history,0.9,4NEW_CANONICAL,NEW:historical-fiction×2; NEW:alternate-history×1; NEW:alt-history×1,TIER_1_STRONG,ACCEPT_NEW_CANONICAL,NEW:historical-fiction,,0.85,4/4提出同一概念（alt-history/historical-fiction边界归一）；书证为三国/明末/大唐穿越争霸，历史古言无法承载、military为现代军旅,A/D建议名historical边界仅架空，B/C含真实历史战争——采较宽historical-fiction,false
5d69a1ced4427303c97259f0494d1ebd307674bfd1b2dc94644228585e9f09b7,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",zh-Hans,古代言情,164,MAP_EXISTING,historical-romance,0.95,MAP_EXISTING,historical-romance,0.96,MAP_EXISTING,historical-romance,0.95,MAP_EXISTING,historical-romance,0.96,4MAP_EXISTING,historical-romance×4,TIER_1_STRONG,ACCEPT_MAP,historical-romance,ct-v1-historical-romance,0.95,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
f37d82f13d8a8dabb8a9bb40e1f76bb9ae078cd6e29d7793fb9a8561671a6ca9,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",zh-Hans,女频,657,MAP_EXISTING,female-audience,0.93,MAP_EXISTING,female-audience,0.99,MAP_EXISTING,female-audience,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.96,3MAP_EXISTING+1IGNORE_NON_CONTENT,female-audience×3; IGNORE_NON_CONTENT×1,TIER_2_GOOD,ACCEPT_MAP,female-audience,ct-v1-female-audience,0.95,A/B/C一致映射；audience已是119正式facet（ct-v1-female-audience存在），书证全为女性向,D: IGNORE（视为运营二分旗——但artifact已建audience facet，忽略反而丢失已建模维度）,false
2f5be447f5b8c8f3ca4cabce7a55c1b6d4d98eb7e55b36b822c84fe3ecb4c100,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",zh-Hans,妙趣奇文,1,DROP_LOW_VALUE,DROP_LOW_VALUE,0.78,DROP_LOW_VALUE,DROP_LOW_VALUE,0.93,DROP_LOW_VALUE,DROP_LOW_VALUE,0.6,DROP_LOW_VALUE,DROP_LOW_VALUE,0.82,4DROP_LOW_VALUE,DROP_LOW_VALUE×4,TIER_1_STRONG,ACCEPT_DROP,,,0.78,4/4一致DROP：杂项营销桶（妙趣奇文），书证包罗万象无稳定语义,,false
2e6ddc33165c4da90b4a17e9d0edb8c0708ee22772a0d5e234a9e90f7ba0c118,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",zh-Hans,婚恋言情,5,MAP_EXISTING,marriage,0.78,MAP_EXISTING,romance,0.89,MAP_EXISTING,romance,0.85,MAP_EXISTING,marriage,0.86,4MAP_EXISTING,marriage×2; romance×2,TIER_3_TARGET_CONFLICT,ACCEPT_MAP,marriage,ct-v1-marriage,0.72,5本书证中4本以闪婚/逃婚/契约婚姻为主线，marriage(婚姻题材)较romance更贴近检索意图,B/C: romance（更宽上位，永不搜错但特异性低）,false
832f80882a81f4242fb18a40359db0d1dce62ab7ec86912e6f7d8020e7523753,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",zh-Hans,幻想异能,7,MAP_EXISTING,system-fantasy,0.74,HUMAN_REVIEW,HUMAN_REVIEW,0.59,MAP_EXISTING,superpowers,0.72,NEW_CANONICAL,NEW:quick-transmigration,0.84,2MAP_EXISTING+1HUMAN_REVIEW+1NEW_CANONICAL,system-fantasy×1; HUMAN_REVIEW×1; superpowers×1; NEW:quick-transmigration×1,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.5,简体桶书证不收敛：Omegaverse标记/末世重生/快穿/恋爱游戏混装（与繁体4/4快穿不同）；四家四个方向且无一方≥半数书证,A: system-fantasy；B: HR；C: superpowers；D: NEW quick-transmigration,false
